"NODE_SRC","NODE_TRG","nrel","ra","rb","rc","rd","re"
"2073967","6014218","1","0","1","0","0","0"
"1944271","2340385","1","0","1","0","0","0"
"1803453","6014218","1","0","1","0","0","0"
"5740908","5322381","1","0","1","0","0","0"
"5640961","6014218","1","0","1","0","0","0"
"5019375","5322381","1","0","1","0","0","0"
"3479783","3678648","1","0","1","0","0","0"
"3522840","4808898","1","0","1","0","0","0"
"2847174","4808898","1","0","1","0","0","0"
"4408187","5770584","1","0","1","0","0","0"
"1960879","6014218","1","0","1","0","0","0"
"4024249","2340385","1","0","1","0","0","0"
"2850081","5322381","1","0","1","0","0","0"
"3686027","5322381","1","0","1","0","0","0"
"6226196","2340385","1","0","1","0","0","0"
"2152475","3142363","1","0","1","0","0","0"
"2224842","6014218","1","0","1","0","0","0"
"2850663","6014218","1","0","1","0","0","0"
"2904888","6014218","1","0","1","0","0","0"
"5321824","5322381","1","0","1","0","0","0"
"3637404","3678648","1","0","1","0","0","0"
"5946452","6014218","1","0","1","0","0","0"
"2040428","5322381","1","0","1","0","0","0"
"2057100","3678648","1","0","1","0","0","0"
"2745622","6014218","1","0","1","0","0","0"
"5352385","5322381","1","0","1","0","0","0"
"3763548","2340385","1","0","1","0","0","0"
"1760477","5546367","1","0","1","0","0","0"
"5046865","5322381","1","0","1","0","0","0"
"3431391","5322381","1","0","1","0","0","0"
"3286971","5770584","1","0","1","0","0","0"
"5429131","6014218","1","0","1","0","0","0"
"2942827","6014218","1","0","1","0","0","0"
"4280343","2340385","1","0","1","0","0","0"
"4861993","6014218","1","0","1","0","0","0"
"2977539","6014218","1","0","1","0","0","0"
"4916769","4808898","1","0","1","0","0","0"
"4770351","6014218","1","0","1","0","0","0"
"5622103","3142363","1","0","1","0","0","0"
"4593849","6014218","1","0","1","0","0","0"
"3081676","6014218","1","0","1","0","0","0"
"5765616","5322381","1","0","1","0","0","0"
"5961746","3142363","1","0","1","0","0","0"
"5994592","6014218","1","0","1","0","0","0"
"4035740","5322381","1","0","1","0","0","0"
"3044206","2340385","1","0","1","0","0","0"
"4928044","3142363","1","0","1","0","0","0"
"2938928","4808898","1","0","1","0","0","0"
"4272164","6014218","1","0","1","0","0","0"
"2826282","3142363","1","0","1","0","0","0"
"2857850","5322381","1","0","1","0","0","0"
"4882246","5322381","1","0","1","0","0","0"
"6197562","2340385","1","0","1","0","0","0"
"6298872","5322381","1","0","1","0","0","0"
"5851909","5322381","1","0","1","0","0","0"
"3550446","2340385","1","0","1","0","0","0"
"5806053","6014218","1","0","1","0","0","0"
"3030023","2340385","1","0","1","0","0","0"
"2581502","2594117","1","0","1","0","0","0"
"5093811","2340385","1","0","1","0","0","0"
"2037389","6014218","1","0","1","0","0","0"
"6229601","5322381","1","0","1","0","0","0"
"1826871","5322381","1","0","1","0","0","0"
"6014218","774108","1","0","0","0","0","1"
"5292751","3678648","1","0","1","0","0","0"
"3143441","6014218","1","0","1","0","0","0"
"2438337","2340385","1","0","1","0","0","0"
"3957020","6014218","1","0","1","0","0","0"
"5589226","5770584","1","0","1","0","0","0"
"2126615","5322381","1","0","1","0","0","0"
"4528053","4808898","1","0","1","0","0","0"
"4333349","2594117","1","0","1","0","0","0"
"4789178","6014218","1","0","1","0","0","0"
"3530302","5322381","1","0","1","0","0","0"
"3648437","6014218","1","0","1","0","0","0"
"3790809","5322381","1","0","1","0","0","0"
"2930345","3678648","1","0","1","0","0","0"
"5607477","5322381","1","0","1","0","0","0"
"6241465","5322381","1","0","1","0","0","0"
"4071817","6014218","1","0","1","0","0","0"
"1956654","5322381","1","0","1","0","0","0"
"4466056","5770584","1","0","1","0","0","0"
"2481828","6014218","1","0","1","0","0","0"
"2820513","3142363","1","0","1","0","0","0"
"6314364","2340385","1","0","1","0","0","0"
"5034608","6014218","1","0","1","0","0","0"
"4212959","5322381","1","0","1","0","0","0"
"3215791","6014218","1","0","1","0","0","0"
"3672846","6014218","1","0","1","0","0","0"
"1915029","6014218","1","0","1","0","0","0"
"4162961","2340385","1","0","1","0","0","0"
"5312520","6014218","1","0","1","0","0","0"
"6200611","6014218","1","0","1","0","0","0"
"5177922","2340385","1","0","1","0","0","0"
"6227231","6014218","1","0","1","0","0","0"
"4349738","6014218","1","0","1","0","0","0"
"1800412","2594117","1","0","1","0","0","0"
"4658054","3142363","1","0","1","0","0","0"
"2070888","6014218","1","0","1","0","0","0"
"4509482","6014218","1","0","1","0","0","0"
"5131318","6014218","1","0","1","0","0","0"
"1584630","5322381","1","0","1","0","0","0"
"5264232","5770584","1","0","1","0","0","0"
"1913977","5322381","1","0","1","0","0","0"
"4780471","3142363","1","0","1","0","0","0"
"4777819","6014218","1","0","1","0","0","0"
"5791619","6014218","1","0","1","0","0","0"
"3161313","6014218","1","0","1","0","0","0"
"3793423","6014218","1","0","1","0","0","0"
"3813258","6014218","1","0","1","0","0","0"
"6354529","6014218","1","0","1","0","0","0"
"5260714","2340385","1","0","1","0","0","0"
"4183561","5322381","1","0","1","0","0","0"
"2150979","6014218","1","0","1","0","0","0"
"5716564","3142363","1","0","1","0","0","0"
"5219400","6014218","1","0","1","0","0","0"
"4724551","6014218","1","0","1","0","0","0"
"4834507","6014218","1","0","1","0","0","0"
"5462011","2340385","1","0","1","0","0","0"
"5812137","5322381","1","0","1","0","0","0"
"2950274","6014218","1","0","1","0","0","0"
"4087669","6014218","1","0","1","0","0","0"
"2409823","6014218","1","0","1","0","0","0"
"5069339","2340385","1","0","1","0","0","0"
"2651206","6014218","1","0","1","0","0","0"
"2181980","6014218","1","0","1","0","0","0"
"5651817","5322381","1","0","1","0","0","0"
"4996474","6014218","1","0","1","0","0","0"
"4181000","5322381","1","0","1","0","0","0"
"5269217","5322381","1","0","1","0","0","0"
"6367579","6014218","1","0","1","0","0","0"
"5712915","5322381","1","0","1","0","0","0"
"3806368","5322381","1","0","1","0","0","0"
"2033919","2594117","1","0","1","0","0","0"
"4903536","5322381","1","0","1","0","0","0"
"3414979","6014218","1","0","1","0","0","0"
"3219194","3142363","1","0","1","0","0","0"
"3182145","3142363","1","0","1","0","0","0"
"3111778","2340385","1","0","1","0","0","0"
"2105165","4808898","1","0","1","0","0","0"
"1775223","6014218","1","0","1","0","0","0"
"4193932","6014218","1","0","1","0","0","0"
"2815980","6014218","1","0","1","0","0","0"
"4222766","6014218","1","0","1","0","0","0"
"3580813","5322381","1","0","1","0","0","0"
"6257796","3142363","1","0","1","0","0","0"
"5148156","6014218","1","0","1","0","0","0"
"3441594","6014218","1","0","1","0","0","0"
"4849031","6014218","1","0","1","0","0","0"
"1757203","3142363","1","0","1","0","0","0"
"4345904","5322381","1","0","1","0","0","0"
"6030970","6014218","1","0","1","0","0","0"
"4644537","6014218","1","0","1","0","0","0"
"3675770","5546367","1","0","1","0","0","0"
"3876007","5322381","1","0","1","0","0","0"
"2637220","6014218","1","0","1","0","0","0"
"5823878","6014218","1","0","1","0","0","0"
"5452055","6014218","1","0","1","0","0","0"
"4774917","5322381","1","0","1","0","0","0"
"5460461","5770584","1","0","1","0","0","0"
"2786473","2340385","1","0","1","0","0","0"
"3239754","6014218","1","0","1","0","0","0"
"6274932","6014218","1","0","1","0","0","0"
"5228483","2340385","1","0","1","0","0","0"
"2839254","3142363","1","0","1","0","0","0"
"5647979","6014218","1","0","1","0","0","0"
"1950025","3142363","1","0","1","0","0","0"
"2904993","2594117","1","0","1","0","0","0"
"1926112","6014218","1","0","1","0","0","0"
"4221222","3142363","1","0","1","0","0","0"
"3889345","5322381","1","0","1","0","0","0"
"4341595","6014218","1","0","1","0","0","0"
"3985633","6014218","1","0","1","0","0","0"
"2712922","5322381","1","0","1","0","0","0"
"2123935","2340385","1","0","1","0","0","0"
"4467945","5322381","1","0","1","0","0","0"
"1815590","4808898","1","0","1","0","0","0"
"5808256","6014218","1","0","1","0","0","0"
"4118688","6014218","1","0","1","0","0","0"
"3083087","6014218","1","0","1","0","0","0"
"1998086","3142363","1","0","1","0","0","0"
"1787762","2340385","1","0","1","0","0","0"
"5005218","2340385","1","0","1","0","0","0"
"4487477","3142363","1","0","1","0","0","0"
"2084371","6014218","1","0","1","0","0","0"
"3007134","6014218","1","0","1","0","0","0"
"3151847","5322381","1","0","1","0","0","0"
"1702936","5322381","1","0","1","0","0","0"
"5513462","3142363","1","0","1","0","0","0"
"3879063","2340385","1","0","1","0","0","0"
"4493218","6014218","1","0","1","0","0","0"
"6005686","6014218","1","0","1","0","0","0"
"5049209","3142363","1","0","1","0","0","0"
"2841069","5322381","1","0","1","0","0","0"
"5396935","3142363","1","0","1","0","0","0"
"5091596","5322381","1","0","1","0","0","0"
"2935998","5322381","1","0","1","0","0","0"
"5600347","6014218","1","0","1","0","0","0"
"3002535","6014218","1","0","1","0","0","0"
"5001416","6014218","1","0","1","0","0","0"
"5617574","6014218","1","0","1","0","0","0"
"4484051","6014218","1","0","1","0","0","0"
"5871885","6014218","1","0","1","0","0","0"
"5930293","3142363","1","0","1","0","0","0"
"2226993","4808898","1","0","1","0","0","0"
"5939511","5322381","1","0","1","0","0","0"
"2372681","2340385","1","0","1","0","0","0"
"5155908","6014218","1","0","1","0","0","0"
"4590842","6014218","1","0","1","0","0","0"
"4996915","3678648","1","0","1","0","0","0"
"3394435","5322381","1","0","1","0","0","0"
"3768732","6014218","1","0","1","0","0","0"
"4986919","2340385","1","0","1","0","0","0"
"4002801","3678648","1","0","1","0","0","0"
"5455376","2340385","1","0","1","0","0","0"
"5612789","2340385","1","0","1","0","0","0"
"2815879","5322381","1","0","1","0","0","0"
"5963304","4808898","1","0","1","0","0","0"
"5853099","2340385","1","0","1","0","0","0"
"3265546","2340385","1","0","1","0","0","0"
"2635184","2340385","1","0","1","0","0","0"
"4002738","6014218","1","0","1","0","0","0"
"6001901","5322381","1","0","1","0","0","0"
"3858336","4498649","1","1","0","0","0","0"
"3366228","5770584","1","0","1","0","0","0"
"2539687","3142363","1","0","1","0","0","0"
"2077233","3142363","1","0","1","0","0","0"
"6333256","2340385","1","0","1","0","0","0"
"2183456","5770584","1","0","1","0","0","0"
"4314328","2340385","1","0","1","0","0","0"
"2968746","5322381","1","0","1","0","0","0"
"2378873","6014218","1","0","1","0","0","0"
"4936147","6014218","1","0","1","0","0","0"
"5866854","2594117","1","0","1","0","0","0"
"4659113","2594117","1","0","1","0","0","0"
"5976642","6014218","1","0","1","0","0","0"
"6310525","6014218","1","0","1","0","0","0"
"5679946","1339470","1","0","1","0","0","0"
"4886890","6014218","1","0","1","0","0","0"
"2364338","6014218","1","0","1","0","0","0"
"3408084","5322381","1","0","1","0","0","0"
"2386791","5322381","1","0","1","0","0","0"
"2563032","6014218","1","0","1","0","0","0"
"1998393","6014218","1","0","1","0","0","0"
"2487443","3678648","1","0","1","0","0","0"
"4654022","3678648","1","0","1","0","0","0"
"5488691","3678648","1","0","1","0","0","0"
"4993771","2340385","1","0","1","0","0","0"
"3442025","3142363","1","0","1","0","0","0"
"6181058","6014218","1","0","1","0","0","0"
"4577669","5770584","1","0","1","0","0","0"
"5845148","6014218","1","0","1","0","0","0"
"2755097","3142363","1","0","1","0","0","0"
"2185763","5322381","1","0","1","0","0","0"
"5620360","5322381","1","0","1","0","0","0"
"2764674","6014218","1","0","1","0","0","0"
"2984328","4808898","1","0","1","0","0","0"
"2899622","6014218","1","0","1","0","0","0"
"2404868","6014218","1","0","1","0","0","0"
"4665364","5770584","1","0","1","0","0","0"
"6357747","6014218","1","0","1","0","0","0"
"3504313","5322381","1","0","1","0","0","0"
"3299253","5770584","1","0","1","0","0","0"
"3409559","6014218","1","0","1","0","0","0"
"5107784","2340385","1","0","1","0","0","0"
"3945193","3142363","1","0","1","0","0","0"
"4562559","6014218","1","0","1","0","0","0"
"5667031","4808898","1","0","1","0","0","0"
"1892596","2340385","1","0","1","0","0","0"
"6297160","6014218","1","0","1","0","0","0"
"4871484","6014218","1","0","1","0","0","0"
"5200316","5322381","1","0","1","0","0","0"
"5113444","5546367","1","0","1","0","0","0"
"6030194","6014218","1","0","1","0","0","0"
"4864887","5770584","1","0","1","0","0","0"
"4032175","6014218","1","0","1","0","0","0"
"4020269","2340385","1","0","1","0","0","0"
"2549221","5770584","1","0","1","0","0","0"
"2646070","6014218","1","0","1","0","0","0"
"4415985","6014218","1","0","1","0","0","0"
"5111414","3142363","1","0","1","0","0","0"
"2223096","5322381","1","0","1","0","0","0"
"1948630","5770584","1","0","1","0","0","0"
"2302279","6014218","1","0","1","0","0","0"
"4400251","4808898","1","0","1","0","0","0"
"4853292","6014218","1","0","1","0","0","0"
"4396510","6014218","1","0","1","0","0","0"
"2552003","3678648","1","0","1","0","0","0"
"1789482","3142363","1","0","1","0","0","0"
"3466539","2340385","1","0","1","0","0","0"
"5212970","2340385","1","0","1","0","0","0"
"6283252","3678648","1","0","1","0","0","0"
"6262307","2594117","1","0","1","0","0","0"
"2344192","5322381","1","0","1","0","0","0"
"4557934","6014218","1","0","1","0","0","0"
"5659645","2340385","1","0","1","0","0","0"
"2678412","5086862","1","0","0","1","0","0"
"4703862","6014218","1","0","1","0","0","0"
"3672903","6014218","1","0","1","0","0","0"
"6356416","6014218","1","0","1","0","0","0"
"5478121","5770584","1","0","1","0","0","0"
"2955405","5322381","1","0","1","0","0","0"
"5397970","2340385","1","0","1","0","0","0"
"5711665","6014218","1","0","1","0","0","0"
"4898467","6014218","1","0","1","0","0","0"
"3046284","2340385","1","0","1","0","0","0"
"5795263","5322381","1","0","1","0","0","0"
"5892233","2262438","1","0","1","0","0","0"
"4924050","2340385","1","0","1","0","0","0"
"2191080","6014218","1","0","1","0","0","0"
"3039415","3678648","1","0","1","0","0","0"
"4956226","2340385","1","0","1","0","0","0"
"1687980","6014218","1","0","1","0","0","0"
"3663235","6014218","1","0","1","0","0","0"
"1651592","2594117","1","0","1","0","0","0"
"3646662","5322381","1","0","1","0","0","0"
"2894736","5322381","1","0","1","0","0","0"
"3309477","3142363","1","0","1","0","0","0"
"4526143","4150028","1","1","0","0","0","0"
"4644020","5322381","1","0","1","0","0","0"
"2247850","6014218","1","0","1","0","0","0"
"2239925","6014218","1","0","1","0","0","0"
"3325074","2340385","1","0","1","0","0","0"
"4495872","2340385","1","0","1","0","0","0"
"4828904","3142363","1","0","1","0","0","0"
"2211238","5431972","1","1","0","0","0","0"
"5901726","2340385","1","0","1","0","0","0"
"4604693","6014218","1","0","1","0","0","0"
"2749757","3142363","1","0","1","0","0","0"
"5668549","2340385","1","0","1","0","0","0"
"5155521","2340385","1","0","1","0","0","0"
"4654184","6014218","1","0","1","0","0","0"
"5904303","3142363","1","0","1","0","0","0"
"3185470","3678648","1","0","1","0","0","0"
"1907247","2340385","1","0","1","0","0","0"
"4966807","2340385","1","0","1","0","0","0"
"4405499","6014218","1","0","1","0","0","0"
"1805051","6014218","1","0","1","0","0","0"
"5207349","6014218","1","0","1","0","0","0"
"5515736","2340385","1","0","1","0","0","0"
"3714324","3142363","1","0","1","0","0","0"
"3791514","2340385","1","0","1","0","0","0"
"6273022","2340385","1","0","1","0","0","0"
"3000701","6014218","1","0","1","0","0","0"
"3774169","5322381","1","0","1","0","0","0"
"4222337","6014218","1","0","1","0","0","0"
"3379705","2340385","1","0","1","0","0","0"
"1795982","6014218","1","0","1","0","0","0"
"5888254","5770584","1","0","1","0","0","0"
"2466364","2340385","1","0","1","0","0","0"
"5418859","6014218","1","0","1","0","0","0"
"5327362","2340385","1","0","1","0","0","0"
"2902962","2594117","1","0","1","0","0","0"
"4441263","3678648","1","0","1","0","0","0"
"1870596","6014218","1","0","1","0","0","0"
"2943361","6014218","1","0","1","0","0","0"
"1772121","3678648","1","0","1","0","0","0"
"3633482","3678648","1","0","1","0","0","0"
"5511635","6014218","1","0","1","0","0","0"
"1801834","2340385","1","0","1","0","0","0"
"1962400","6014218","1","0","1","0","0","0"
"6179065","2340385","1","0","1","0","0","0"
"4243177","3678648","1","0","1","0","0","0"
"2570494","6014218","1","0","1","0","0","0"
"3669858","5770584","1","0","1","0","0","0"
"4307512","6014218","1","0","1","0","0","0"
"3046053","5322381","1","0","1","0","0","0"
"6004677","6014218","1","0","1","0","0","0"
"3104163","3678648","1","0","1","0","0","0"
"5502928","2340385","1","0","1","0","0","0"
"2167052","5322381","1","0","1","0","0","0"
"5659912","6014218","1","0","1","0","0","0"
"2495080","6014218","1","0","1","0","0","0"
"1997167","3142363","1","0","1","0","0","0"
"2268042","5322381","1","0","1","0","0","0"
"5633497","2340385","1","0","1","0","0","0"
"5341912","2340385","1","0","1","0","0","0"
"3131712","3858336","1","0","1","0","0","0"
"3221118","5322381","1","0","1","0","0","0"
"5954061","6014218","1","0","1","0","0","0"
"3537463","6014218","1","0","1","0","0","0"
"5246473","2594117","1","0","1","0","0","0"
"3984949","3678648","1","0","1","0","0","0"
"3994813","6014218","1","0","1","0","0","0"
"4619426","4808898","1","0","1","0","0","0"
"4713341","3142363","1","0","1","0","0","0"
"5332620","5322381","1","0","1","0","0","0"
"3350835","6014218","1","0","1","0","0","0"
"6150342","4808898","1","0","1","0","0","0"
"3779115","3142363","1","0","1","0","0","0"
"3781482","6014218","1","0","1","0","0","0"
"1880253","6014218","1","0","1","0","0","0"
"5655779","6014218","1","0","1","0","0","0"
"5910522","6014218","1","0","1","0","0","0"
"4024884","6014218","1","0","1","0","0","0"
"6245654","2340385","1","0","1","0","0","0"
"2254860","2340385","1","0","1","0","0","0"
"1993055","3678648","1","0","1","0","0","0"
"4368919","6014218","1","0","1","0","0","0"
"5453601","6014218","1","0","1","0","0","0"
"4184145","5322381","1","0","1","0","0","0"
"4049404","6014218","1","0","1","0","0","0"
"2188426","6014218","1","0","1","0","0","0"
"1926161","3678648","1","0","1","0","0","0"
"6145553","3142363","1","0","1","0","0","0"
"4890936","5322381","1","0","1","0","0","0"
"2063129","5770584","1","0","1","0","0","0"
"4081452","6014218","1","0","1","0","0","0"
"6175250","3678648","1","0","1","0","0","0"
"6180966","6014218","1","0","1","0","0","0"
"4667695","4510730","1","1","0","0","0","0"
"5646454","6014218","1","0","1","0","0","0"
"4731218","3142363","1","0","1","0","0","0"
"1725465","3142363","1","0","1","0","0","0"
"4590520","6014218","1","0","1","0","0","0"
"2571386","2340385","1","0","1","0","0","0"
"4369508","5770584","1","0","1","0","0","0"
"2332310","6014218","1","0","1","0","0","0"
"4322091","6014218","1","0","1","0","0","0"
"5196667","3142363","1","0","1","0","0","0"
"1814255","3678648","1","0","1","0","0","0"
"2370458","3678648","1","0","1","0","0","0"
"6014218","3831980","1","0","0","0","0","1"
"6359470","5322381","1","0","1","0","0","0"
"4640655","6014218","1","0","1","0","0","0"
"2778820","3142363","1","0","1","0","0","0"
"3848147","6014218","1","0","1","0","0","0"
"4992150","6014218","1","0","1","0","0","0"
"4020394","5322381","1","0","1","0","0","0"
"5127125","6014218","1","0","1","0","0","0"
"3692273","5322381","1","0","1","0","0","0"
"5054762","2340385","1","0","1","0","0","0"
"4760672","3142363","1","0","1","0","0","0"
"6029841","6014218","1","0","1","0","0","0"
"4798979","6014218","1","0","1","0","0","0"
"2423952","2340385","1","0","1","0","0","0"
"5403552","5770584","1","0","1","0","0","0"
"6310984","3678648","1","0","1","0","0","0"
"4686063","6014218","1","0","1","0","0","0"
"2634848","5322381","1","0","1","0","0","0"
"3918068","3477924","1","1","0","0","0","0"
"3827139","6014218","1","0","1","0","0","0"
"2675199","6014218","1","0","1","0","0","0"
"4597387","2340385","1","0","1","0","0","0"
"2885134","2340385","1","0","1","0","0","0"
"6269085","3142363","1","0","1","0","0","0"
"5575320","5322381","1","0","1","0","0","0"
"4945277","5322381","1","0","1","0","0","0"
"4909284","5322381","1","0","1","0","0","0"
"3806637","6014218","1","0","1","0","0","0"
"3341344","3678648","1","0","1","0","0","0"
"3515483","5546367","1","0","1","0","0","0"
"2076579","2340385","1","0","1","0","0","0"
"3508417","2340385","1","0","1","0","0","0"
"4861360","6014218","1","0","1","0","0","0"
"6173807","6014218","1","0","1","0","0","0"
"6353528","6014218","1","0","1","0","0","0"
"4074545","3142363","1","0","1","0","0","0"
"1625107","6014218","1","0","1","0","0","0"
"1820091","5322381","1","0","1","0","0","0"
"3603712","4808898","1","0","1","0","0","0"
"3649573","2340385","1","0","1","0","0","0"
"6027002","5322381","1","0","1","0","0","0"
"2356340","5770584","1","0","1","0","0","0"
"1727393","5322381","1","0","1","0","0","0"
"3503809","6014218","1","0","1","0","0","0"
"1750416","5322381","1","0","1","0","0","0"
"4310326","5770584","1","0","1","0","0","0"
"5792399","5322381","1","0","1","0","0","0"
"2229039","6014218","1","0","1","0","0","0"
"5772434","3142363","1","0","1","0","0","0"
"3630519","5322381","1","0","1","0","0","0"
"5371179","5546367","1","0","1","0","0","0"
"4527300","6014218","1","0","1","0","0","0"
"2500062","6014218","1","0","1","0","0","0"
"4708870","6014218","1","0","1","0","0","0"
"1945257","6014218","1","0","1","0","0","0"
"3771961","3142363","1","0","1","0","0","0"
"4333292","2340385","1","0","1","0","0","0"
"4192136","5770584","1","0","1","0","0","0"
"3501647","5322381","1","0","1","0","0","0"
"3489266","5322381","1","0","1","0","0","0"
"3712421","6014218","1","0","1","0","0","0"
"3283796","6014218","1","0","1","0","0","0"
"4116583","6014218","1","0","1","0","0","0"
"2909818","6014218","1","0","1","0","0","0"
"2581140","6014218","1","0","1","0","0","0"
"5773881","6014218","1","0","1","0","0","0"
"2611232","2340385","1","0","1","0","0","0"
"5136065","5322381","1","0","1","0","0","0"
"2099760","5322381","1","0","1","0","0","0"
"5668571","3142363","1","0","1","0","0","0"
"5707643","3142363","1","0","1","0","0","0"
"5797007","5322381","1","0","1","0","0","0"
"5055633","2340385","1","0","1","0","0","0"
"4284165","4808898","1","0","1","0","0","0"
"4067847","6014218","1","0","1","0","0","0"
"5443274","2262438","1","0","1","0","0","0"
"5047069","6014218","1","0","1","0","0","0"
"3410821","6014218","1","0","1","0","0","0"
"4782345","5322381","1","0","1","0","0","0"
"2210347","6014218","1","0","1","0","0","0"
"4320818","6014218","1","0","1","0","0","0"
"4985632","6014218","1","0","1","0","0","0"
"3541503","2594117","1","0","1","0","0","0"
"5216127","5321266","1","0","0","0","1","0"
"4065241","3142363","1","0","1","0","0","0"
"3006840","6014218","1","0","1","0","0","0"
"4606020","6014218","1","0","1","0","0","0"
"4171703","5322381","1","0","1","0","0","0"
"2308210","6014218","1","0","1","0","0","0"
"4460208","2594117","1","0","1","0","0","0"
"4695334","6014218","1","0","1","0","0","0"
"3227734","1243571","1","0","1","0","0","0"
"5129268","2340385","1","0","1","0","0","0"
"2574999","6014218","1","0","1","0","0","0"
"4766380","2340385","1","0","1","0","0","0"
"3923860","6014218","1","0","1","0","0","0"
"3433739","5322381","1","0","1","0","0","0"
"2843756","4808898","1","0","1","0","0","0"
"4411379","5322381","1","0","1","0","0","0"
"1652099","6014218","1","0","1","0","0","0"
"2036287","6014218","1","0","1","0","0","0"
"4705040","6014218","1","0","1","0","0","0"
"3863893","6014218","1","0","1","0","0","0"
"1700544","5770584","1","0","1","0","0","0"
"4739241","3678648","1","0","1","0","0","0"
"6263943","5322381","1","0","1","0","0","0"
"4048851","3142363","1","0","1","0","0","0"
"2418994","2112426","1","0","1","0","0","0"
"4417611","6014218","1","0","1","0","0","0"
"4595984","2340385","1","0","1","0","0","0"
"2218297","5322381","1","0","1","0","0","0"
"1787762","6014218","1","0","1","0","0","0"
"3779986","5322381","1","0","1","0","0","0"
"1993745","6014218","1","0","1","0","0","0"
"3814806","2340385","1","0","1","0","0","0"
"3007134","5322381","1","0","1","0","0","0"
"3899354","3678648","1","0","1","0","0","0"
"5502728","6014218","1","0","1","0","0","0"
"5399388","3142363","1","0","1","0","0","0"
"2848596","5322381","1","0","1","0","0","0"
"1950954","2340385","1","0","1","0","0","0"
"4995468","5322381","1","0","1","0","0","0"
"3932036","3678648","1","0","1","0","0","0"
"2296849","6014218","1","0","1","0","0","0"
"5546367","2750957","1","1","0","0","0","0"
"3024136","6014218","1","0","1","0","0","0"
"4359312","2340385","1","0","1","0","0","0"
"5505300","6014218","1","0","1","0","0","0"
"5946864","6014218","1","0","1","0","0","0"
"6353095","6014218","1","0","1","0","0","0"
"2773651","5322381","1","0","1","0","0","0"
"2717253","5322381","1","0","1","0","0","0"
"3540755","6014218","1","0","1","0","0","0"
"4044628","6014218","1","0","1","0","0","0"
"5016874","4808898","1","0","1","0","0","0"
"4350203","5322381","1","0","1","0","0","0"
"5343985","6014218","1","0","1","0","0","0"
"1763363","5322381","1","0","1","0","0","0"
"1710623","6014218","1","0","1","0","0","0"
"4457120","6014218","1","0","1","0","0","0"
"5943284","3142363","1","0","1","0","0","0"
"2382875","6014218","1","0","1","0","0","0"
"4800617","6014218","1","0","1","0","0","0"
"2834404","6014218","1","0","1","0","0","0"
"5417179","2340385","1","0","1","0","0","0"
"5373244","5322381","1","0","1","0","0","0"
"6049097","5322381","1","0","1","0","0","0"
"3127621","5322381","1","0","1","0","0","0"
"3024306","6014218","1","0","1","0","0","0"
"5467100","5322381","1","0","1","0","0","0"
"5633797","6014218","1","0","1","0","0","0"
"2661234","5770584","1","0","1","0","0","0"
"3671321","2340385","1","0","1","0","0","0"
"3033716","2340385","1","0","1","0","0","0"
"2141124","2340385","1","0","1","0","0","0"
"4528282","6014218","1","0","1","0","0","0"
"1784590","4808898","1","0","1","0","0","0"
"5643394","6014218","1","0","1","0","0","0"
"2721840","5322381","1","0","1","0","0","0"
"4390369","5322381","1","0","1","0","0","0"
"3619803","5322381","1","0","1","0","0","0"
"6028089","6014218","1","0","1","0","0","0"
"4791628","5322381","1","0","1","0","0","0"
"3052799","4808898","1","0","1","0","0","0"
"1686851","6014218","1","0","1","0","0","0"
"3212150","6014218","1","0","1","0","0","0"
"4932153","6014218","1","0","1","0","0","0"
"3528481","6014218","1","0","1","0","0","0"
"5227080","6014218","1","0","1","0","0","0"
"5317502","5322381","1","0","1","0","0","0"
"2185359","6014218","1","0","1","0","0","0"
"4614950","3678648","1","0","1","0","0","0"
"5243973","5770584","1","0","1","0","0","0"
"4655595","2262438","1","0","1","0","0","0"
"2740768","4808898","1","0","1","0","0","0"
"3057803","5770584","1","0","1","0","0","0"
"5601531","5322381","1","0","1","0","0","0"
"2128413","6014218","1","0","1","0","0","0"
"5201018","4808898","1","0","1","0","0","0"
"4951714","3678648","1","0","1","0","0","0"
"3556255","2340385","1","0","1","0","0","0"
"5812774","5770584","1","0","1","0","0","0"
"4436158","6014218","1","0","1","0","0","0"
"2275369","2340385","1","0","1","0","0","0"
"2132489","6014218","1","0","1","0","0","0"
"5905533","5770584","1","0","1","0","0","0"
"3374624","3142363","1","0","1","0","0","0"
"2471922","6014218","1","0","1","0","0","0"
"4712605","3142363","1","0","1","0","0","0"
"2658941","4808898","1","0","1","0","0","0"
"3185730","5322381","1","0","1","0","0","0"
"4914605","6014218","1","0","1","0","0","0"
"2859938","3142363","1","0","1","0","0","0"
"5277357","3678648","1","0","1","0","0","0"
"4521102","6014218","1","0","1","0","0","0"
"4881630","2340385","1","0","1","0","0","0"
"5275515","5770584","1","0","1","0","0","0"
"4211634","6014218","1","0","1","0","0","0"
"3090534","6014218","1","0","1","0","0","0"
"4899229","4808898","1","0","1","0","0","0"
"5558116","3142363","1","0","1","0","0","0"
"5764530","5322381","1","0","1","0","0","0"
"1742714","2340385","1","0","1","0","0","0"
"1953571","6014218","1","0","1","0","0","0"
"3505872","5322381","1","0","1","0","0","0"
"4539498","5770584","1","0","1","0","0","0"
"2091715","6014218","1","0","1","0","0","0"
"4672799","6014218","1","0","1","0","0","0"
"2710024","5770584","1","0","1","0","0","0"
"4015929","5770584","1","0","1","0","0","0"
"4559002","5322381","1","0","1","0","0","0"
"4601627","5322381","1","0","1","0","0","0"
